id,text,HS,TR,AG,caps,sntmt,nohs
23886,numnum español vivir calle num millón vivir infravivienda chabola mientras gobierno socialista ong izquierda alogir mil inmigrante ilegal negro musulmán hostal piso hotel,1,0,1,0.6428571428571428,0.8647362234242608,0.0
23888,beriberi estupida adolescente manipulado femimoda aburre sociedad enoja abusador feminazi,1,0,1,0.0,0.5809248846491689,0.0
23891,conseguir empresario canalla masivo inmigración ilegal permitir bajada sueldo derecho laboral enorme oferta mano obra barato político mar contento,1,0,1,0.0,0.5027275309996584,0.0
23892,eeuu poner nén inmigrante jaula venezuela pinito poner hacer censo automotor argentina romantizar pisito hacer tarea mientras vender cosa calle,1,0,1,0.0,0.4990750963542554,0.0
23893,mujer ser simple sólo querer trates bien digar amor detalle bonito leas puta mente,1,0,0,0.0,0.5007698646173431,0.25
23897,méxico poder reír pobre rico fresa prieto güero pelón negro acoso anciano homosexual ah ocurrir reírte gordo ir num población encima ser crimen ofender gordo país gordo,1,0,1,0.0,0.4985476556206004,0.25
23898,user chino tener mafia abasto contrabandista mercancía ruso droga tratar mujer africano cantero incursionar droga llegar hijo emigrante español título profesional documento ser sudaco,1,0,1,0.0,0.4987778924446475,0.0
23908,user callatir vo hablastir puto,1,1,1,0.0,0.5053091419894548,0.25
23909,cómo buen sudaco almeido andar puta ofrecer centruca esperar yon luisa descartar completo pendejo,1,1,1,0.0,0.4996167042488135,0.25
23913,parejainfelizsdp lq mujer ser lesbiano puto,1,0,1,0.0178571428571428,0.6271727664904347,0.25
23914,partir generalización ser malo huevo actitud prepotente exigente inmigrante mañana dos cruzar alfonso sabio dónde querer parar coche,1,0,1,0.0,0.4985512314719064,0.0
23917,user cállate vender patria hijo maldito perra madre q traer mundo hubierar ir placenta infierno,1,1,1,0.0,0.4986448200270919,0.25
23923,cotilla ridículo biografía pedorra twitter foto enseñar pancita perra sucio deber adjuntar jota inventado pesona pinches ganga,1,0,1,0.0,0.4986072834633496,0.25
23925,user cállatir pendeja pedi puta opinion cagada gracias,1,1,1,0.1428571428571428,0.615139629758032,0.25
23927,user cállatar perra trolls forever,1,1,1,0.0,0.7482159636670822,0.25
23939,pelea mujer ser ¿ ¿ cállatir puta tener extensión cállate maldito perra bronceado ser falso,1,1,1,0.0,0.4996050246518499,0.5
23947,ser perra miau miau miau valentín num año mientras pensar nacer jajsjajajajaja,1,1,1,0.0178571428571428,0.5000070754210449,0.25
23949,diferenciar hombre mujer hombre ser masculino mujer masculino,1,0,0,0.0,0.4985867551366692,0.0
23952,user callar coño tener aparcacoch guarra ser,1,1,1,0.0,0.4986430020815601,0.25
23964,callatir puto perra tener cansado pendejada,1,1,1,0.1785714285714285,0.5364090119335381,0.5
23965,hola decir novia ser perra,1,1,1,0.0,0.4985457900185692,0.25
23967,esperar devolver país origen dictador inadaptado árabe musulmán esperar tb volver ser feliz país origen fiesta religión etc,1,0,1,0.0,0.4985553796068925,0.0
23968,user uy mejor poner ver vez ver teresa ser mas perra,1,1,1,0.0,0.4985574282911157,0.25
23969,user cállatar perra sos si haber tener esperar arreg,1,1,1,0.0,0.4986004788904253,0.25
23970,user ser perra puto mereces violar aquí tener necesitar puta,1,1,1,0.0,0.6819337927685476,0.75
23973,user ser honor enseñar hija ser buen zorra corazónbrillante,1,1,1,0.0,0.5293238465290078,0.25
23976,rol ir dar pedir plomo asesino yanquis perder culo ir defender sátrapa moromierda musulmono,1,0,1,0.0,0.4985558214376709,0.5
23982,subir bond cerrado abrir ventana manga bicho refugiado,1,0,1,0.125,0.5289634553798656,0.0
23984,poder pagar impuesto ser inmigrante ilegal si dejad intentar apalizar turista policía después integraro entonces si podéis sindicato,1,0,1,0.0,0.498547214034848,0.0
23993,user jajaja picado si ser zorra vivir pendiente herrera comenzaste año acordándote,1,1,1,0.0,0.4987048776303518,0.25
23996,user perro ser reyna corona,1,1,1,0.0,0.5087844783965213,0.0
24000,lógica confuso hablar extranjero derretir mexicano vida saber decir si ir esperar contagien igual pintar chino güero ser sarcasmo caraconmanosobrelaboca,1,0,1,0.0,0.4985458040923773,0.0
24002,user teníar guardar kevin zorra callado,1,1,0,0.0,0.5660316291899387,0.25
24003,vulgar malo educación entrar casa gritar saber hablar mereces infierno perra,1,1,1,0.0892857142857142,0.4985457881877709,0.25
24004,polonio tener recibir refugiado musulmán país árabe admitir solo maquiavélico,1,0,1,0.0,0.4986287478292558,0.0
24008,user user user user user user user callatir puta,1,1,1,0.0,0.7482159636670822,0.25
24011,mexicano mundial pedir disculpa ser así ser pendejo poner mal méxico also mexicanos pinch sudaca cetrocaca pelar gran nación gastronomía ser mejor,1,0,1,0.0,0.4985466294315441,0.25
24013,puta madre empeorar puta instagram num num followers enseñar culo autoproclamar figura público pinches perra amor odio putar pendeja,1,0,1,0.5535714285714285,0.5004267103805616,0.5
24015,user hija puta chik piña mereciar dabas lastima pedo teníar jajaja,1,1,1,0.0,0.5003324762769344,0.25
24018,user novia ser bien puto decir buen pedo señaldeaprobaciónconlamano,1,1,1,0.0,0.5084355684724052,0.25
24026,user user si putar ser diferente corazónrojo felicita navidad año nuevo rey wey dejar ver,1,1,0,0.0,0.4985555690076183,0.25
24030,bueno ir güerita si prieta ser mamona querer imaginar güera jajajo,1,1,0,0.0,0.4985484784672295,0.0
24033,ir enseñar ser perra perra,1,1,1,0.0178571428571428,0.5027970898713582,0.25
24045,megáfono puñal barcelona ciudad okupas inmigrante ilegal mantero turismofobio narcopiso rival magrebí atacar filipino barrio user desaparecido dar cara,1,0,1,0.0,0.8599019008354731,0.0
24047,sólo faltar campo refugiado españa seguir ébola malario puto po,1,0,1,0.0178571428571428,0.5465900993654975,0.25
24049,user gilado cabida callatir zorra si vos re movido,1,1,1,0.0,0.5054882959030184,0.25
24050,user cállatar perra,1,1,1,0.0178571428571428,0.7482159636670822,0.25
24052,user cállatar vos hacha trolar dejar confundir hormona puto,1,1,1,0.0,0.5744726321646547,0.25
24053,gol come sudaco car felipe triunfar trabucleti,1,1,1,0.0178571428571428,0.5036931697674276,0.0
24054,user ser verga dentro atravesar útero ser zorra saco semen preferido encantar masacrara ninguno límite bonito perra ser,1,1,1,0.0,0.4985495029808047,0.5
24056,user creer haber explicar antesala zorra ser cuestión actitud enseñar tampoco cualquiera,1,1,0,0.0,0.4985459666215803,0.25
24058,user user user user user cállatir pinche puto si ir hablar bueno mejor habl,1,1,1,0.0,0.4990607254730311,0.25
24059,user cállatar perra contesta num noche,1,1,1,0.0,0.5468405032405681,0.25
24061,estupido árabe universidad,1,0,1,0.0,0.6888023135975295,0.0
24064,mujer tener cuatro neurona cada fogón,1,0,0,0.0,0.5122080545952985,0.0
24068,decir mujer ser perra,1,0,1,0.0,0.4985466506631472,0.25
24071,user cállatir maldito perra,1,1,1,0.0,0.7482159636670822,0.25
24078,acera ser tránsito persona gente papel vendar falsificación manera ilegal bajo paragua ayuntamiento,1,0,0,0.0,0.4986114135003441,0.0
24084,user guarrar búscate mozo,1,1,1,0.0,0.5814720301673894,0.0
24088,puto sudaco mierda caralanzandounbeso,1,1,1,0.0,0.7298554298664639,0.25
24089,user haber viejo loco rana platanero zorra medio pelo cállate así ver mas bonito,1,1,1,0.0,0.5040367148470738,0.25
24091,acostumbrer ser normal aunque pedir acostumbrer acto irregular país racismo sino justicia nombre decir irregular papel poder lasilenciosacat esp banderaespaña,1,0,1,0.0357142857142857,0.4985458447148527,0.0
24092,user jajaja hija puta canto hermoso callatir,1,1,1,0.0892857142857142,0.8477860266630155,0.25
24093,user user cállatir zorra,1,1,1,0.0357142857142857,0.7482159636670822,0.25
24095,obviamente user ir desvelar nacionalidad num moromierda haber abusar tutela niña,1,0,0,0.0,0.4985712893682447,0.5
24097,user user perra ser perro portar mereces ser mujer pais repudiar pasar factura,1,1,1,0.0357142857142857,0.4985457882048936,0.25
24100,llegar traer inmigrante tener hijo subir mano mano obra recurso pensión dar cuenta nativo ser minoría cambiar ley raza creencia costumbre ser extranjero país,1,0,1,0.0,0.4985457984993904,0.0
24107,baby ser bien puto hacer toas pos poner num nunca bese carasonriendoconcuernos,1,1,1,0.0,0.4985545191538394,0.25
24108,oir pues próximo día salgas cenar coche si pillar grupo indocumentado acosar parecer cojonudo,1,0,1,0.0,0.498546180282127,0.0
24109,ir decir toma zorra manipuladoro asqueroso merecer morir repugnante entonces haber acordar ser madre alliser ir liar hostia alliser scott,1,1,1,0.1964285714285714,0.4985457981089519,0.25
24117,sólo hacer dueño casa tomar medida libre luego sacar canal tv español ser violento racista echo diario violar chica gente siria árabe salir tele si salir omitir nacionalidad,1,0,1,0.0,0.4985457916950001,0.0
24124,user merez usar uña guarra,1,1,1,0.0178571428571428,0.5390611048870941,0.0
24125,user jajaja callatir gilar enviame ir perra,1,1,1,0.0,0.6386215938043216,0.25
24131,zorra ser llevar escote pronunciado cena navidad empresa zorra ser beber retransmitir hacer demá lunes,1,0,1,0.0,0.4985458116781772,0.25
24134,ser opinar decir subsahariana decir opinar poder llamar racista facha ser solidario aqui decir debatar decir hicistser caso quitar libertad,1,1,1,0.0,0.4985457879621133,0.0
24136,programa acogida humanitario alogir hostal inmigrante dinero mil joven español aún trabajar poder siquiera alquilar vivienda merecer acción humanitario felizlunes,1,0,1,0.0,0.4985461388165031,0.0
24137,ser guarra ser puta mujer cocina ja mujer ser sexo débil vetir llorar jodido casa trozomierdo,1,0,1,0.0,0.5027436460667215,0.25
24138,user user user mujer acoso abuso violación violación seguido muerte golpes fuego maltrato psicológico femicidio condena social pasar puta provocador desigualdad laboral igualdad responsable,1,1,1,0.0,0.5120788188984188,0.25
24144,menudo guarra parecer normal enseñar teta twitter luego pedis respeto feminista bueno guarra duchir día sorry,1,1,1,0.0,0.4985630605634528,0.0
24145,ay güero güerito tener matar,1,1,1,0.0,0.5281396046036115,0.0
24149,user user cállate q despertar mejor manera puto,1,1,1,0.0,0.7911769394273699,0.25
24157,cómo ir ser penal güera hija rechinar mamá,1,1,1,0.0,0.5045362057918129,0.0
24158,brisas llegar voz alguien cantar solo pensar cállate perra,1,1,1,0.0,0.5008875380757735,0.25
24162,follar ver porno casa jalir ganso monton vieja novia ser guarra,1,1,1,0.4642857142857142,0.4993286069695148,0.0
24165,user cállatir zorra hacer acordar soldado caído user,1,1,1,0.0,0.6266954687249404,0.25
24166,user cállatar perra si conversación ser spanglish carallorandoderisa carallorandoderisa evitar corrección español caraconojosenblanco,1,1,1,0.0,0.5376518056911705,0.5
24167,mujer casar blanco hacer juego refrigerador cocina lavadora humor,1,0,0,0.0,0.4985707184747893,0.25
24168,haber güera rancho sorprender actitud altanero envidiosa creída monja puñoenalto mustia teamalar,1,1,1,0.0,0.4987008793245931,0.0
24169,user ser perra humano,1,1,1,0.0,0.5093183692230246,0.25
24170,inmigración ser determinante salud real decreto num esgrima justificación turismo sexual inmigrante venir turismo sexual hecho venir ser sano fuerte joven,1,0,0,0.0,0.5113306602260057,0.0
24175,impromilf cultura árabe cultura machista decir x haber pasar mismo user user descendencia árabe seguir inculcar machismo,1,0,0,0.0,0.4986094244988047,0.0
24182,user mereces mamada año dejar abierto puta,1,1,1,0.0,0.5713790902669651,0.25
24183,mamada odiar odiar güero,1,0,1,0.0,0.5251548928564154,0.0
24196,tener venir sudaco miami decir telecirco pedro sanchez convertir país tercer mundo haber agredir mafia cantero gracias poseer gracias socialismo buen imagen dar,1,1,0,0.0178571428571428,0.4985467814723469,0.0
24197,si ir andar enseñar culo red social puta ser menos lávense pata puñocerrado,1,0,1,0.0,0.4986661450250515,0.25
24201,user user cállatir zorra killer,1,1,1,0.0,0.7482159636670822,0.25
24203,user user cállatir puta,1,1,1,0.0,0.7482159636670822,0.25
24205,user cállatar perra ir pionera ver gg,1,1,1,0.0178571428571428,0.5339927945664004,0.25
24207,allá ir feminazi reclamar derecho árabe cebada,1,0,1,0.0,0.5071397632263243,0.0
24212,hija puta moromierda hijo puta pedir primero zorra barcelona,1,0,1,0.0,0.5044546503900084,1.0
24215,user sudaco num año haber asesinar alevosía haber puñalar joven varón num tenerife pa cárcel,1,1,1,0.0,0.528855283241086,0.0
24217,mismo zagal zagal acompañar ser gay postureo tener num año haber oler polla niña ser mina parecer experta polla,1,1,1,0.0,0.4985457881815567,0.0
24223,perra traidoro mereces,1,1,1,0.0,0.5069456143970396,0.25
24227,user hija puta callatir pinche chismós,1,1,1,0.0,0.702835466646943,0.25
24229,merez perra,1,1,1,0.0,0.5398379082757904,0.25
24231,user user callatir puta,1,1,1,0.0,0.7482159636670822,0.25
24234,mirar rolitranco mamaguevo ser puta ir seguir ser maldita miserable vida punto haber decir fin comunicado,1,1,1,0.0,0.4987052994791163,0.25
24235,ser zorra ser golpear ver,1,0,1,0.0,0.4985502726675149,0.25
24237,forma sensato subir pibe bajar impuesto desregular fomentar natalidad prohibir izquierda forma absurdo subir pibe dejar entrar millón subsahariano,1,0,1,0.0357142857142857,0.5007731402898764,0.0
24240,zorra colau amante moro pensar votantessi ser atea desgraciada,1,1,1,0.0,0.5156176933082404,0.5
24241,estimado user querer saber tener antisemita dar clase universidad avalar tipo pensamiento ser enseñar materia estudio árabe contemporáneo,1,1,0,0.0,0.4985457909598721,0.0
24242,ir enseñar guapo user hoy ser puta egoísta mierda,1,1,1,0.0,0.4986057853814981,0.25
24246,user user vamos novia ser semillita ser puta si ser decir pasar ser disfrutar contigo mujer manosaludando manosaludar,1,1,1,0.1607142857142857,0.498545795944487,0.25
24248,parecer mujer semaforo despu num nadie respetar,1,0,0,0.0,0.4985461704671356,0.0
24250,cararevolviéndosedelarisa cararevolviéndosedelarisa tierra tener num aprox árabe argentino demá emigrante mas español par rondar num raza blanco extinción payaso cotillón mismo veréis hijo hacer rama dar catalán,1,0,0,0.2321428571428571,0.4985473625396512,0.25
24252,hola ser ex novio si hola tener regalo dawn ser comida perro perra,1,1,1,0.0178571428571428,0.4985464278527023,0.25
24253,detener salvaj indocumentado,1,0,0,0.0,0.5759771347071453,0.0
24254,acabar negrata,1,0,1,0.0,0.7298554298664639,0.0
24255,user jajajajar gracias amor callatir vos re perra carasonriendoconojosdecorazón,1,1,1,0.0,0.7689320376727535,0.25
24257,user callatir decir so alto perra punto,1,1,1,0.0,0.7136710628696559,0.25
24258,conversación hermana aereo bajo volumen móvil favor cállatir zorra,1,1,1,0.0,0.5001250403145677,0.25
24260,user ser puta cuenta caraconojosenblanco carallorandoderisa,1,1,1,0.0,0.5003973698417278,0.5
24264,sarna gusto inmigración ser gasto inmigración ser delincuencia inmigración ser sarna,1,0,1,0.0535714285714285,0.8390103898225794,0.0
24266,racista español starter pack negro quitar trabajo cargar economía also preferir contratar num negro papel recoger limón poder pagar mierda explotar tranquilamente,1,0,1,0.0,0.498671777804494,0.0
24268,user user hola reyna ser cncowers apoyas ugly zorra poder creer,1,1,0,0.0,0.4985846972444054,0.25
24269,agresor mujer num haber ser detener agresión producir estación milán ser inmigrante ilegal origen nigeriano antecedente stopinvasion closeborders illegalimmigration,1,1,0,0.0,0.9994997609471226,0.0
24271,ejemplo dejar ensuciar pais asi deberiar hacer venezolano cubano colombiano chino arab acabar quedar,1,0,1,0.0,0.498546656460177,0.0
24272,si mandar españa aqui entrar cristo papel vallar pais,1,0,0,0.3392857142857142,0.4990022049787494,0.0
24274,ocurrir ir libertad buen rollo dejad inmigrante explaye disfruten pasta mujer,1,0,1,0.0,0.4985471044425262,0.0
24275,reconquistar haber españa sino anda lengua árabe religión musulmán poligamia mujer burka enorme analfabetismo shario … efecto reconquista ser plenamente actual entender ser indispensable conocer,1,0,0,0.0,0.4990447640559278,0.0
24276,aquí imbécil numero grado inglés español ir casi mundo saber bien aquí usar ver dónde cojón ir catalufo,1,1,1,0.0178571428571428,0.5011604676366215,0.25
24278,hoyledoyunfollow nazi sudaca,1,1,1,0.0,0.6884715425223485,0.25
24279,user callatir boca parecser mas gobernado vo supuestamente solo plaza salis perra,1,1,1,0.0,0.4995760890719027,0.25
24281,venezolano echado propio país cretino extranjero indocumentado títere cubano bola,1,1,1,0.0,0.5097286106159901,0.0
24283,solo cliente decir gracias ir frontera cesta marrueco sentar mecedora valla escopeta decir ahí venir podemita hoy pasáis negro,1,0,1,0.0892857142857142,0.4985460075623448,0.0
24284,user cállatar perra esperar mismo destino maduro cabello ahora tira correcto hicistser aquí corrupto mierda,1,1,1,0.0,0.4985459379037012,0.25
24285,igual ir recibir mereces perra,1,1,1,0.0,0.5258315857638316,0.25
24287,user ver zorra enferma vai enseñar poder putearte traer spring si dar gana sprinck,1,1,1,0.4285714285714285,0.4986224264318591,0.25
24289,user pues sissi llegar intentar secuestrar pillar hp novia callado zorra,1,1,1,0.0,0.4985482677595443,0.25
24291,user cállatir puta vos sos cómplice,1,1,1,0.0,0.6504848396485117,0.25
24292,user ay cállate mamar divino puta,1,1,1,0.0,0.6315653740083118,0.25
24293,odiar escrir arab hablar arameo ser amigo hablar castellano ingl portugues arabe,1,0,1,0.0,0.5005426310737827,0.0
24295,si ser perra tener num qlitosl i you caralanzandounbeso,1,1,0,0.0,0.4989591560163549,0.25
24299,avez preguntar si chava enseñar valor vestir puta actuar puta llamar atención cabrón,1,0,1,0.0,0.4985597861941165,0.25
24303,bienvenidosnum panel proges hipocrita contradictorio mismo aplaudir feminismo marxista aplaudir inmigración pudre paísque poner noticia país delincuente detenido indonesio acusación periodista,1,0,1,0.0,0.4993440816279264,0.0
24305,user user ser perra ser homoanimal lesbiano ser tipo,1,1,0,0.0,0.4985820261487313,0.25
24308,user user rui si ser perra enamorado,1,1,0,0.0,0.5188874377533523,0.25
24317,escuchar nadie condenir nutrido grupo emigrante indocumentado africanospor marcato turista vaselina espado gorila apropiar cubanoamericano ser defender haber ver escuchar nadie condenar actocriminal,1,0,1,0.0,0.4985457879633569,0.0
24318,entwitter muéretir maldito puta destruistar mereces vida púdrete peor infierno ex ser canción jajo,1,1,1,0.0,0.4985457885807022,0.25
24319,momento día vero cogido mano mientras decir ser ser zorra,1,1,0,0.0,0.4993298983212603,0.25
24328,puta buen callada hocico,1,1,1,0.0,0.5899249438091905,0.25
24332,user mirar sar mejor cállatar putar si gente trabajar aeropuerto tener trabajo hacer si hacer tener derecho usar voz oír hacer trabajo bien,1,1,1,0.0,0.498547478263516,0.25
24333,grande adán novia ser semillita ser puta lololoo capitán,1,1,1,0.0178571428571428,0.6378001556691427,0.25
24334,user oigar usted ser iluso jajaja además ser perra ser perrísima,1,1,1,0.0178571428571428,0.514577820089066,0.25
24336,calle pavo gritar sudaco mierda ver aquí matar bajo haber caer marroquí indígén mierda bueno sorprendo medias estupidez humano,1,0,1,0.3571428571428571,0.5003185437543468,0.0
24337,uhm árabe parecer delincuente,1,0,0,0.0,0.5636754924173544,0.0
24340,user vida niño cancer perra morir aplicar quimio falso perra mereces morir hoguera,1,1,1,0.0,0.5004083081977313,0.5
24342,user cállatar perra birra después mierda familiar navideño,1,1,1,0.0,0.518726008526388,0.25
24349,user user todocoyocan user user user user user cuidado lacra sudaca mexico plan eu,1,0,0,0.0535714285714285,0.7074633179673149,0.25
24351,puto inmigrante,1,0,1,0.0,0.7482159636670822,0.25
24353,hoy adelante si mujer envíar foto desnudo haber denunciar acoso sexual provocación feminazi ataque numnumnum,1,0,0,0.0,0.4985875501932527,0.0
24355,user user jajajajajajajaj callatir puto mierda,1,1,1,0.0,0.7482159636670822,0.25
24361,valar decir chica ser mas puta jajajajo almenos llevar bien odiar mismo persona,1,1,1,0.0,0.4985459739597163,0.25
24363,pinch ridículo doble moral primero decir odiar infidelidad andar defender ser igual puta mamar,1,0,1,0.0357142857142857,0.4985460229496208,0.25
24365,user puto hetero calle,1,1,1,0.0,0.6892205334402792,0.25
24366,user cállate hazme cena,1,1,1,0.0,0.6068905406386086,0.0
24371,user user cállate perra,1,1,1,0.0,0.5984582624344346,0.25
24377,franco vivir ninguno inmigrante haber atrevir tocar guardia civil cruzar frontera ser ilegal barcelona franco ser españa,1,0,1,0.0,0.5048773910495248,0.0
24378,user user user user mejor cállatir zorra pides likes foto horrible facebook bien feo jajajaja cararevolviéndosedelarisa cararevolviéndosedelarisa hombreconlamanoenlafrentetonodepielclaro,1,1,1,0.0,0.5028022167322614,0.25
24380,user paloma cállatar boca sos flaco hija perra envidia,1,1,1,0.0,0.5608802894765768,0.25
24384,user user user user calla guarra español,1,1,1,0.0,0.6454915214632265,0.0
24386,pues si verdad si enseñar polla internet aceptar resignación violación,1,0,0,0.0,0.4992545191104776,0.0
24391,user cualquiera motivo ser bueno enseñar carne eh zorra lunanuevaconcar,1,1,1,0.0,0.5123418105932651,0.25
24392,user hija puta cállatar ajsjajakajajajsj,1,1,1,0.1071428571428571,0.702835466646943,0.25
24396,hmm requisar edificio ocupado requisa haber comida ah resto año puto moro puto inmigrante puto rojo puto maricón puto inter,1,0,1,0.0178571428571428,0.4985462344080945,0.5
24398,tranquilo espera entrar país numnum subsahariano haber cantero pequeño comercio tener cerrar día defender taxista corbata corbato libre comercio ideal vividor postureo,1,0,1,0.0,0.4985557542702177,0.0
24399,user user user cállatar perra,1,1,1,0.0,0.7482159636670822,0.25
24403,pedir pseudofeministas sudaca explicar dónde salir capital hacer pañuelo verde acar israel alguno agencia noticia verdadero,1,0,1,0.0,0.4985737237547731,0.25
24406,interesante video agresor parecer ser refugiado progr gustar abrir puerta estaria bueno saber decir ambos último franchute parar agarrar silla ser fiel representación occidental cagon promedio,1,0,1,0.0178571428571428,0.4985458382637652,0.0
24410,user cállatir zorra haber meter virus,1,1,1,0.0,0.5018289732972299,0.25
24411,maldito perra desalmado sufrimiento mereceír caracabreada caracabreado,1,1,1,0.0,0.5697979031167764,0.25
24414,ser mujer inteligente travesti,1,0,0,0.0,0.5286433757284434,0.0
24420,campaña ley rapo nui extiendar país así frenar inmigración,1,0,0,0.0,0.5274698863738576,0.0
24421,user cállatar conchetumare insultar madre perro culito mamon culiao,1,1,1,0.0,0.6311632041008921,0.0
24422,madrid dar pena moromierda argelino delincuente florentino capitán poder feliz dictador oficialista mierda comer pedazo mierda num espalda,1,1,1,0.0,0.5409361513015666,0.5
24424,sabiasque cerebro mujer conectado culo cada vez pensar cagar,1,0,0,0.0,0.5047628960356525,0.0
24425,modelo tener neurona caballo cagar desfile,1,0,0,0.0,0.4985597261672219,0.0
24426,user callatir puta q ibar ir carasinexpresión,1,1,1,0.0,0.7223066531955418,0.25
24430,sudaca despreciar ser nieto arrogante síndrome nuevo rico metansar europa tuj,1,0,1,0.0,0.6702039250515148,0.25
24435,perdona güera ser bien marica,1,0,1,0.0,0.926865042680052,0.0
24436,user amm vos saber gustar nadie callatir perra,1,1,1,0.0,0.4985870883797984,0.25
24438,user vos callatir puta orto carallorandoderisa,1,1,1,0.0,0.786108570667031,0.25
24440,trabajar mitad sueldo pagar impuesto generar renta sacar plata país aportar culo hablar venezolano votar chávez indocumentado ser parásito,1,0,1,0.0,0.4985587640915678,0.0
24443,árabe ofender mujer escupar frente venir eco lado inesperado,1,1,1,0.0178571428571428,0.5225231426642136,0.0
24445,user cada vez enseñar mas culo babosa carmen parecer sirvienta trapo jajagir,1,1,1,0.0,0.510897422930828,0.0
24446,user clavar culo empezar follarte rápido gruño angustiado remover angustiado dar cuerda espalda mientras tío follar culo rodeado vomito sangre dolor,1,1,1,0.0,0.5001483412501111,0.0
24448,decir zorra pendeja ser juguete nuevo pues dejatir joder zorra matate solo tar cargar siempre cargo aire ser juguete nadie ser persona matata,1,1,1,0.0,0.498545790815776,0.25
24449,user vo callatir vos poner tener ver novio puto,1,1,1,0.0,0.4996791352894807,0.25
24450,pq canción bien puto ser puto cambiar,1,1,1,0.0,0.5015017318341835,0.25
24453,momento niñita volver puta solo subir foto enseñar bubi,1,1,1,0.0,0.4999965608780939,0.25
24456,user cállatir putilla humano borracha puto barato borracha vulgar,1,1,1,0.0,0.7482159636670822,0.25
24457,ser zorra malo separ jajaja,1,1,1,0.0,0.498616518561881,0.25
24461,user user user user cállatir zorra carafelizconojossonrientes caralanzandounbeso,1,1,1,0.0,0.7482159636670822,0.25
24462,primero vez entender odio trump mexicano caratristeperoaliviado ayer antier num mexicano intentar robar dentro centro comercial joyería atrapar num ser mexicano indocumentado ratero caracabreada caracabreado pagar justo pecador sentir enojado,1,0,0,0.0714285714285714,0.4986054133278839,0.0
24463,user hacer falta mas seguridad coloquir orden comerciante informal indocumentado venezolano vender producto quitar venta comercio pagar impuesto suceder cicuta puente simón bolívar,1,0,0,0.0,0.4985823578412058,0.0
24464,izquierda haber encontrar mina oro votar favor inmigrante aquí cuanto semana votar haber traer aquí mantener aquí adoctrinar dar beneficio costa dinero pedro grande ser genio,1,0,0,0.0,0.4985457919948414,0.0
24469,numlos ir mantener ud palacio doñana ver bonito ser haber manera comprender po poder haber presupuesto avalancha ser mofa europeo camello lavapié madrid ser inmigrante ilegal,1,0,1,0.0535714285714285,0.4985463088705238,0.0
24471,pobrecito pobre negrata haber asustar ver cosa hierro andar ayuda ñu,1,0,1,0.0,0.4987034294203198,0.0
24472,user ser perra jajaja,1,1,1,0.0,0.6247846969707251,0.25
24474,user putear joven perdiste virginidad idiota merecer puta,1,1,1,0.0,0.5023161290778652,0.25
24482,pasar pasar votéis mujer poder ocupar cargo tener cuidar casa lavar ropa hombre deber,1,0,0,0.0,0.4985458964904315,0.0
24483,num sos re insoportable negro indocumentado igual,1,1,1,0.0,0.5399985759717049,0.0
24484,user pues dispuesto ser amo exigente empujar gusto nalguearte merecer puta cachonda zorra,1,1,1,0.0,0.5150866812952608,0.5
24485,callatir guarra,1,1,1,0.0357142857142857,0.7482159636670822,0.0
24487,ser moreno siempre subir coche primero hacer ser poner seguro puerta ser racista seguridad asaltarte haber distinción pinch güero cara palido prieto aprieto campaña pendejo asívivimoselracismo,1,0,1,0.0892857142857142,0.4985459157590325,0.5
24490,después asalto frustrado plaza norte creer gobierno deber expulsar inmediatamente venezolano indocumentado manejar breve vender alfajor numnum semáforo,1,0,1,0.0,0.4989191433956841,0.0
24491,user pasar simple perra callatir,1,1,1,0.0535714285714285,0.5006183098181509,0.25
24493,user ser pinche perra,1,1,1,0.0,0.6247846969707251,0.25
24500,user sos perra vos callatir,1,1,1,0.0,0.5270721011996268,0.25
24501,user calle puto parcela xd,1,1,1,0.0,0.6892205334402792,0.25
24502,user ser morenita zorro ubicate nadie querer opín ademas si ser profesional político estaríar lamer huevo ser zorra despotrica pagar hablar mal perra lárgatar país aquí,1,1,1,0.0535714285714285,0.4985457880049314,0.5
24508,nefasto ministro ⁦user⁩ alaska acudir algecira ver si moromierda ser tratar correctamente interesar ⁦user⁩ quemado,1,0,1,0.0,0.5016876115340866,0.5
24509,user novia ser perra tener mismo teta perra preñado jajajajar asco ego tener mago,1,1,1,0.0178571428571428,0.5002138721037716,0.25
24510,imagínatir si haber ser güero haber ser mas mamón,1,1,0,0.0,0.5027961381379642,0.0
24512,user cállatar perra seguir dónde quierar,1,1,1,0.0,0.5832437822622254,0.25
24513,ir enseñar perra tratar hombre lamer in love with titi carallorandoderisa,1,1,1,0.1071428571428571,0.4993608703261535,0.25
24514,user tener globito perfil follar zorra mereces vivir,1,1,1,0.0,0.4996638205858852,0.25
24515,ama querer enseñar foto sábado sentir bn perra,1,1,0,0.0,0.4986733839249837,0.25
24519,cuál ser cosa inteligente haber salir boca mujer polla einstein,1,0,1,0.0,0.4991359247354995,0.0
24523,arabe cancelar sentir si rebotar ir tirar bomba,1,1,1,0.0,0.4986294131140293,0.0
24525,hacer subsahariana pie plaza lavapié hacer,1,0,0,0.0,0.99999293349414,0.0
24534,playa favorito verano destino patera inmigrante subsaharián desembarcar pleno luz día,1,0,1,0.0,0.6062019290620188,0.0
